Name,Address,Phone,Email,URL
Schwarzes Schaf - Bistrolino & Bar,N/A,044 501 44 00,info@schwarzesschaf-bar.ch,https://www.local.ch/en/d/zurich/8004/restaurant/schwarzes-schaf-bistrolino-bar-JSJ8Yb1R5RDzEzvMm03GPg
Domino's Pizza Zürich Goldbrunnen,N/A,N/A,marketing@dominos.ch,https://www.local.ch/en/d/zurich/8055/restaurant/domino-s-pizza-zuerich-goldbrunnen-RBUKNfajQC1y4ies4a2RVg
Elmira,N/A,044 244 80 52,kontakt@elmira.zuerich,https://www.local.ch/en/d/zurich/8005/restaurant/elmira-g2U1LAuvHRJCsavbfxKIlQ
Heinz Stube,N/A,044 388 44 25,N/A,https://www.local.ch/en/d/zurich/8049/restaurant/heinz-stube-aPme8g2m9QJeMIivg7foag
Bistro Horizont,N/A,044 383 83 72,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/bistro-horizont-nQAdxmbPfr4rzoFgWE15Eg
Enfant Terrible,N/A,044 461 00 37,N/A,https://www.local.ch/en/d/zurich/8003/restaurant/enfant-terrible-XQ6DXpmNaer0WTqzwD-YSA
King Rice Restaurant,N/A,043 443 94 94,office@king-rice.ch,https://www.local.ch/en/d/zurich/8050/restaurant/king-rice-restaurant-7LY0U5jTCWP1zYMddSAbFQ
Restaurant Masoala,N/A,044 254 26 52*,restaurant.event@zoo.ch,https://www.local.ch/en/d/zurich/8044/restaurant/restaurant-masoala-zaqFUMirw4ALXy6QDglWbA
Utoburg,N/A,044 462 29 98,packia@hotmail.ch,https://www.local.ch/en/d/zurich/8045/restaurant/utoburg-YtZk5SbSSvEFabCnaI8eqg
Bang-On,N/A,043 243 80 11,info@bang-on.ch,https://www.local.ch/en/d/zurich/8004/restaurant/bang-on-bElpeNlnZocU59YYK5_gLA
Indian BBQ Restaurant & Bar,N/A,044 725 58 58*,info@indian-bbq.ch,https://www.local.ch/en/d/zurich/8037/restaurant/indian-bbq-restaurant-bar-o7poAj4yJ1ChDRf0U_ja_w
Stazione Paradiso,N/A,076 535 30 10,info@stazioneparadiso.ch,https://www.local.ch/en/d/zurich/8037/restaurant/stazione-paradiso-6k8J-sJKhRKEItID-audjw
LE POISSON,N/A,044 286 22 22*,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/le-poisson-aOdyUc-Oan8KiepwYQqhEw
Ristorante Positano,N/A,043 243 76 10,info@positano.ch,https://www.local.ch/en/d/zurich/8004/restaurant/ristorante-positano-pJTUt9EzT4xi2vDdiznBww
Dune Oriental Lounge Privatclub,N/A,043 366 90 66*,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/dune-oriental-lounge-privatclub-umvLfWqH7j3lVg8jrXrN2Q
Asian Moon Restaurant,N/A,044 770 22 22*,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/asian-moon-restaurant-2R_QUniUqdd2fX0wbb1U5A
Pascals Diner,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/pascals-diner-5K8ymGWuJ6dVjDxSpHlNIA
Restaurant & Pizzeria 99,N/A,044 201 60 76*,info@ristorante-99.ch,https://www.local.ch/en/d/zurich/8002/italian-cuisine/restaurant-pizzeria-99-8YBvpE5_gI679DN5pvkyJg
Kiosk Freie Sicht aufs Mittelmeer,N/A,079 586 13 99,info@bad-utoquai.ch,https://www.local.ch/en/d/zurich/8008/restaurant/kiosk-freie-sicht-aufs-mittelmeer-pJDr8m6oUWk9W3U9L_Ib0A
Iberia Tapas,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8003/restaurant/iberia-tapas-msFiiK-IXPxpufwJXHVhMw
Emilia Trattoria Pizzeria,N/A,044 400 26 00,N/A,https://www.local.ch/en/d/zurich/8047/restaurant/emilia-trattoria-pizzeria-OYuH-tPxWxTTwnlqpgSCyA
castellan's,N/A,044 286 94 21*,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/castellan-s-wr07FQhmluKVxoL2iWE0Qw
Blend PIzzeria Napoletana & Apèro Bar,N/A,044 776 20 20,N/A,https://www.local.ch/en/d/affoltern-am-albis/8910/restaurant/blend-pizzeria-napoletana-apero-bar-uZbvwOs1BFtcFSC5N4aHDA
Restaurant Alter Tobelhof,N/A,044 251 11 93*,info@tobelhof.ch,https://www.local.ch/en/d/zurich/8044/restaurant/restaurant-alter-tobelhof-nzh-hUQI1g6LboA0Gx-WtQ
Burgermeister Limmatplatz,N/A,044 271 58 10*,limmatplatz@burger-meister.ch,https://www.local.ch/en/d/zurich/8005/restaurant/burgermeister-limmatplatz-v6IO3vkyBgL5h7XYdQUlaA
Bärengasse Restaurant,N/A,044 210 08 08*,reservation@restaurant-baerengasse.ch,https://www.local.ch/en/d/zurich/8001/restaurant/baerengasse-restaurant-renz3HWMUycJbXa9tcHU6w
L'Artista Ristorante Pizzeria,N/A,044 527 71 20*,info@lartista.ch,https://www.local.ch/en/d/zurich/8003/restaurant/l-artista-ristorante-pizzeria-8W3U8ix9Vn8YehnNFOJsyw
Restaurant La Fonte,N/A,044 321 91 51*,info@la-fonte.ch,https://www.local.ch/en/d/zurich/8051/restaurant/restaurant-la-fonte-kLzdnVKngym3uIMjzRv9oQ
Il Pantheon,N/A,044 341 10 70,nino@ilpantheon.ch,https://www.local.ch/en/d/zurich/8049/restaurant/il-pantheon-VXHbU99j5ci8v4iY3qQYyA
Williams ButchersTable Hegibachplatz,N/A,044 577 56 88*,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/williams-butcherstable-hegibachplatz-DgRbhGxaIrrFrIn1u50bsg
Pizzeria Da Pepino,N/A,044 301 15 16,pepino_8052@bluewin.ch,https://www.local.ch/en/d/zurich/8052/restaurant/pizzeria-da-pepino-WOTT1J1BBnhXM72tzW0cSQ
Yatcha,N/A,079 294 85 19,jhc@yatcha.ch,https://www.local.ch/en/d/zurich/8003/restaurant/yatcha-cE1Wdildm71SijmbjnrURA
Restaurant Grunau,N/A,043 545 36 63,N/A,https://www.local.ch/en/d/zurich/8064/restaurant/restaurant-grunau-Of6X-Sk_-fvd2gzMcdUKcg
Bäckerei Urs Vohdin,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/baeckerei-urs-vohdin-_kHybsmrFbi5Aub_2v5m3Q
Tenz,N/A,076 816 80 44,langstrasse@tenz.ch,https://www.local.ch/en/d/zurich/8004/restaurant/tenz-bDiwbxv1YHVd1HztEIa6Hg
Café Piazza,N/A,044 558 95 29*,N/A,https://www.local.ch/en/d/zurich/8003/restaurant/cafe-piazza-SB_iHwK2K3vSngakOJT9SQ
Burger King,N/A,058 355 10 07,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/burger-king-qR6m5Ol7m8ivq15owxwWbg
Ali Osman Engin,N/A,079 436 51 56*,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/ali-osman-engin-ZDoxMpUHWJgDpI-NhcA5pQ
Walliser Kanne,N/A,044 211 31 33*,info@walliserkanne-zuerich.ch,https://www.local.ch/en/d/zurich/8001/restaurant/walliser-kanne-lhILKmVD0vadCBAVD3Si0A
Dont Worry Eat Curry GmbH,N/A,043 366 82 94*,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/dont-worry-eat-curry-gmbh-uWgSDTmFN5Zqp9qgV9b3QQ
Bohemia,N/A,044 383 70 60,N/A,https://www.local.ch/en/d/zurich/8032/restaurant/bohemia-fBI93egKuJ_plJhNSSc1nw
Adlisberg,N/A,044 266 91 91*,gruezi@adlisberg.ch,https://www.local.ch/en/d/zurich/8044/restaurant/adlisberg-G0Tt9Etv25E1GimQNzkWHA
McDonald's Restaurant,N/A,044 542 47 75,goran.radovic@mcradovic.com,https://www.local.ch/en/d/zurich/8045/restaurant/mcdonald-s-restaurant-qinIPWZUCeu0ijteYb8KPA
Restaurant Acasa,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/restaurant-acasa-aXNcHQHpdamHtyhkKk9JLw
Ristorante Pizzeria Belladonna,N/A,043 499 13 40,belladonna.restpizza@gmail.com,https://www.local.ch/en/d/zurich/8032/restaurant/ristorante-pizzeria-belladonna-_gDZQBjhmgEPqeLYRDaR7w
Misoga AG,N/A,044 422 99 90*,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/misoga-ag-vPGBTRCg5aunIh-dqaA-cg
Chaima Thai Take Away GmbH,N/A,043 255 06 60,chaimatakeaway@gmail.com,https://www.local.ch/en/d/zurich/8037/restaurant/chaima-thai-take-away-gmbh-qq56iAhDEBYa0_p8p0gqRA
Ristorante Concerto,N/A,043 333 50 27,info@ristorante-concerto.ch,https://www.local.ch/en/d/zurich/8050/restaurant/ristorante-concerto-Q-MV-YEvsrHof0eEur2cGQ
Gartenbeiz Zum Gaul,N/A,079 204 99 20,galopp@zumgaul.ch,https://www.local.ch/en/d/zurich/8005/restaurant/gartenbeiz-zum-gaul-z8l-FD2mC6pwqXpXWle-Lg
Don Leone,N/A,044 281 94 30*,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/don-leone-jBzM5Rapde2uAbBO4pOqOQ
Arcade,N/A,044 241 21 63*,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/arcade-bybIoDWiyVIsTBBmBHgQvA
Restaurant Le Dézaley Zürich,N/A,044 251 61 29*,restaurant@le-dezaley.ch,https://www.local.ch/en/d/zurich/8001/restaurant/restaurant-le-dezaley-zuerich-dIakdiTHpHp0JDjw-AGpQg
FU Chinese Restaurant,N/A,044 999 08 08*,contact@fu-zuerich.ch,https://www.local.ch/en/d/zurich/8005/restaurant/fu-chinese-restaurant-1yn3dxRFxQ7vSTsaTjimJQ
ASIAWAY AG,N/A,044 310 80 09,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/asiaway-ag-vA7w3b-kSX2WuM1GcrlAYA
Ali Baba Kebap Haus,N/A,076 323 07 27,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/ali-baba-kebap-haus-wDp7I50qbKWbghIrP6rzsg
b.good International,N/A,044 260 88 08,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/b-good-international-oAOK4w6rY4CGltD4oNCeVQ
Casa Ferlin AG,N/A,044 362 35 09*,info@casaferlin.com,https://www.local.ch/en/d/zurich/8006/restaurant/casa-ferlin-ag-GXvPAor1ifNfpF0U5PTG0w
Yalla Habibi 2 Restaurant & Shisha Lounge,N/A,044 461 15 00,info@yalla-habibi2.ch,https://www.local.ch/en/d/zurich/8003/restaurant/yalla-habibi-2-restaurant-shisha-lounge-4vIJpu8RvfzYb69z7L3GcA
Caffe Spettacolo,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8048/restaurant/caffe-spettacolo-qubFs9wdn9HuPsfLaHwfdQ
Six-Bar,N/A,043 300 99 88*,kontakt@regenbogenbar.ch,https://www.local.ch/en/d/zurich/8001/bar/six-bar-sRDqRTXG3B12iLDw-Gef7g
Ristorante Klingler's,N/A,043 321 22 22*,contact@ristorante-klinglers.ch,https://www.local.ch/en/d/zurich/8001/restaurant/ristorante-klingler-s-41hM3ZuJHIevoqEbEGSZCw
Bierhalle Kropf,N/A,044 221 18 05*,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/bierhalle-kropf-zfXw0TNSbqx9IptcpS9q8A
castellan's,N/A,044 286 94 21*,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/castellan-s-c6cmCHLSDZng1WCuvL5xvg
D-Vino Weinbars AG,N/A,044 383 30 01*,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/d-vino-weinbars-ag-yrVKxJYEkQ1UhVOMUuwDKg
La Contrada,N/A,044 272 50 90,info@lacontrada.ch,https://www.local.ch/en/d/zurich/8005/restaurant/la-contrada-iyBhMdjRd6jPrT7C3FWD2w
The Corner,N/A,044 332 40 40*,N/A,https://www.local.ch/en/d/zurich/8045/restaurant/the-corner-6fcybGzCJkex1oxYANvCMw
